# Figure-4 INTERIM export. One row per structure with BOTH pressure legs ok.
# exported            : 2026-09-06T06:52:41Z  (2026-09-06 15:52 KST, cluster clock)
# source              : logs/fig4.runs + RASPA .data on dirac-bei, joined to
#                       screen/fig4_ledger.csv (cycles) and harness/fig4_submit.py
#                       load_queue() (segment). Read-only; nothing was submitted.
# units               : N65, N5_8, working_capacity, uncertainty, agent_value are all
#                       cm^3 (STP)/cm^3 framework. N65 is 65 bar, N5_8 is 5.8 bar,
#                       working_capacity = N65 - N5_8, uncertainty = legs in quadrature.
#
# per-segment completion   both legs ok / structures in segment   ->  rows exported
#   sample             1497 /   1500  ( 99.8%)            1497
#   descriptor_tail     847 /    858  ( 98.7%)             847
#   agent_tail          124 /    571  ( 21.7%)             124
#   claims                0 /      2  (  0.0%)               0
#   TOTAL              2468 /   2931            2468
#   Segments are OPEN. These rows are a subsample of each segment, so the top of this
#   file is not the top of the segment: an interim view, not a result.
#
# note: 76 structure(s) appear on MORE THAN ONE ROW because they are in
#   the queue at two grades, which are two separate measurements at different cycle
#   counts. Key on (structure_id, segment), not on structure_id: 0000[Cu][tbo]3[ASR]1, 0000[Cu][tbo]3[ASR]2, 0000[Er][lcy]3[ASR]1, 0000[Er][nan]3[ASR]1, 0000[Lu][lcy]3[ASR]1, ...
# note: 46 ok run(s) in logs/fig4.runs belong to no Figure-4 queue segment
#   (the Stage-0 ppn=1 requeue writes to the same log) and are excluded.
# agent_value is the HIGHEST agent-reported deliverable_capacity for that structure in
#   analysis/fig2_claims_long.csv, and agent_run the run that reported it. EMPTY MEANS
#   UNCLAIMED, NOT ZERO. It is the top of a band, not a number: the highest retained
#   claim is 200.125 +/- 0.529 (rep06, 2016[Cu][pts]3[ASR]1), yet 12 runs on that one
#   structure span 198.85-200.12, so the fleet's own spread there is ~1.3 units.
#
# Every line above begins '#' and is header; the CSV header row follows. No structure id
#   contains '#', so pandas.read_csv(path, comment='#') reads this file as-is.
structure_id,segment,init_cycles,production_cycles,N65,N5_8,working_capacity,uncertainty,agent_value,agent_run
2019[Zn][pcu]3[ASR]2,sample,2000,10000,114.145861,74.345254,39.800607,1.185732,,
2019[Cd][sqc]3[ASR]1,sample,2000,10000,150.350225,110.566210,39.784014,1.913095,,
2020[Zn][fes]2[FSR]1,sample,2000,10000,115.091425,75.311224,39.780200,5.380622,,
2008[CuLa][nan]3[ASR]2,sample,2000,10000,46.830796,7.123238,39.707558,3.860567,,
2011[U][nan]3[FSR]1,sample,2000,10000,72.267748,32.593756,39.673992,0.996354,,
2015[Cu][pcu]3[ASR]3,sample,2000,10000,65.563148,26.071277,39.491871,3.891722,,
2008[Nd][nan]3[ASR]2,sample,2000,10000,137.970636,98.497428,39.473208,1.040415,,
2009[Eu][pts]3[FSR]1,sample,2000,10000,109.821024,70.366675,39.454350,1.769256,,
1998[In][nan]3[ASR]1,sample,2000,10000,151.423228,111.980069,39.443159,4.041643,,
2015[Cd][pcu]3[ASR]3,sample,2000,10000,147.855050,108.456762,39.398287,2.556552,,
2018[Tb][bnn]3[ASR]1,sample,2000,10000,121.568257,82.287619,39.280638,3.436127,,
2010[Sm][rtl]3[ASR]1,sample,2000,10000,110.769772,71.536217,39.233554,1.329856,,
2009[ErAg][nan]3[ASR]1,sample,2000,10000,71.027393,31.937647,39.089746,6.842090,,
2010[Cd][pcu]3[ASR]1,sample,2000,10000,163.908707,124.918299,38.990409,3.289149,,
2005[Cu][eta]3[ASR]1,sample,2000,10000,78.043611,39.155908,38.887703,3.831465,,
2012[Zn][rtl]3[ION]1,sample,2000,10000,115.325173,76.453771,38.871402,2.112322,,
2020[AlFe][rna]3[ASR]1,sample,2000,10000,73.387519,34.547610,38.839909,2.922588,,
2020[Co][nan]3[ASR]8,sample,2000,10000,112.675675,73.841720,38.833955,2.791056,,
0000[Cd][fsc]3[ASR]1,sample,2000,10000,171.780028,133.045278,38.734750,1.616879,,
2013[Zn][rtl]3[ION]1,sample,2000,10000,145.454220,106.723913,38.730307,1.814580,,
2016[Cu][pyr]3[ASR]1,sample,2000,10000,131.681344,92.973007,38.708336,2.102720,,
2011[CuNd][stp]3[ASR]1,sample,2000,10000,124.407630,85.719857,38.687773,2.286934,,
2017[Zn][dia]3[ION]1,sample,2000,10000,100.717621,62.083187,38.634435,2.024784,,
2018[Ce][nan]3[ASR]1,sample,2000,10000,96.993301,58.392156,38.601146,2.421399,,
2019[Cd][ant]3[ASR]1,sample,2000,10000,130.619268,92.033850,38.585418,1.417525,,
2021[ZnPb][llj]3[ASR]1,sample,2000,10000,117.815329,79.317454,38.497874,2.623780,,
2016[Ga][nan]3[ASR]4,sample,2000,10000,225.250693,186.867124,38.383569,2.257923,,
2010[Zn][ttt]3[ASR]1,sample,2000,10000,139.304932,100.932203,38.372729,1.842201,,
2017[Ni][sqc]3[ASR]2,sample,2000,10000,91.739582,53.405891,38.333691,4.384811,,
2024[Tb][nan]3[FSR]1,sample,2000,10000,133.895316,95.666321,38.228995,2.666556,,
2023[ZnTi][nan]3[ION]2,sample,2000,10000,113.057806,74.889388,38.168418,0.907171,,
2016[Cu][sql]2[ASR]2,sample,2000,10000,95.382625,57.219166,38.163459,4.517131,,
2015[Dy][nan]3[FSR]1,sample,2000,10000,124.240521,86.096394,38.144127,1.306897,,
2011[Er][bnn]3[ASR]1,sample,2000,10000,135.674332,97.545852,38.128480,2.111785,,
2015[Nd][nan]3[ASR]1,sample,2000,10000,133.300342,95.305818,37.994524,1.683943,,
2019[Zn][lvt]3[ASR]1,sample,2000,10000,150.593228,112.696046,37.897182,1.521721,,
2011[Sm][flu]3[ASR]1,sample,2000,10000,136.437607,98.584361,37.853246,3.378191,,
2022[Y][acs]3[ASR]1,sample,2000,10000,143.097716,105.351854,37.745862,0.929742,,
2007[Cd][dia]3[ASR]2,sample,2000,10000,132.143896,94.418260,37.725637,2.455007,,
2023[ZnTi][nan]3[ION]3,sample,2000,10000,120.459838,82.739508,37.720329,1.926834,,
2019[Sm][nan]3[ION]1,sample,2000,10000,109.619744,71.909205,37.710539,1.965020,,
2019[Zn][nan]2[ASR]5,sample,2000,10000,108.683596,71.009289,37.674308,4.028730,,
2021[Mn][nan]2[ASR]2,sample,2000,10000,155.914641,118.242826,37.671815,2.654123,,
2021[Mn][nan]2[FSR]2,sample,2000,10000,154.596333,116.935299,37.661034,1.860765,,
2017[Eu][nan]2[ASR]1,sample,2000,10000,131.278616,93.676190,37.602426,1.616984,,
2013[Sm][pts]3[FSR]1,sample,2000,10000,109.192969,71.632217,37.560752,2.128237,,
2009[Co][pcu]3[ASR]3,sample,2000,10000,163.319663,125.808782,37.510881,1.931396,,
2013[Pb][dia]3[ASR]1,sample,2000,10000,116.633624,79.127398,37.506226,1.868313,,
0000[Cd][nan]3[ASR]10,sample,2000,10000,91.344897,53.848458,37.496439,2.810141,,
2006[Mn][fsc]3[ASR]1,sample,2000,10000,134.883765,97.451347,37.432418,2.731665,,
2010[La][flu]3[ASR]1,sample,2000,10000,136.218909,98.820024,37.398885,3.748087,,
2007[CdFe][pcu]3[ASR]1,sample,2000,10000,152.562927,115.222369,37.340558,4.829701,,
2020[Zn][dia]3[ASR]6,sample,2000,10000,106.414906,69.120519,37.294387,2.880422,,
2020[Nd][nan]3[FSR]2,sample,2000,10000,109.964908,72.685951,37.278958,2.012293,,
2018[Zn][sql]2[ION]1,sample,2000,10000,139.239529,102.008637,37.230892,1.889955,,
2014[CoPr][pcu]3[ION]1,sample,2000,10000,45.437104,8.218652,37.218452,2.303910,,
0000[Zn][nan]3[ASR]9,sample,2000,10000,112.058943,74.976608,37.082335,3.061430,,
2016[Cd][nan]3[ASR]30,sample,2000,10000,142.557057,105.532887,37.024170,1.721359,,
2020[Cu][sql]2[ASR]5,sample,2000,10000,44.224658,7.307405,36.917253,2.323716,,
2022[Cd][crb]3[FSR]1,sample,2000,10000,105.046520,68.138682,36.907837,2.248728,,
2011[CeCu][stp]3[ASR]1,sample,2000,10000,123.603285,86.745666,36.857619,3.422532,,
2011[Eu][flu]3[ASR]1,sample,2000,10000,134.485226,97.634346,36.850879,3.375894,,
2016[Co][nan]3[ASR]24,sample,2000,10000,138.940667,102.104499,36.836168,1.456958,,
2012[Co][nan]3[ASR]2,sample,2000,10000,140.238487,103.443458,36.795029,1.819622,,
2010[Gd][rtl]3[ASR]1,sample,2000,10000,109.257433,72.626210,36.631223,2.082197,,
2014[Cd][nan]3[ASR]13,sample,2000,10000,47.924510,11.367242,36.557268,5.020970,,
2011[Mn][nan]3[ASR]1,sample,2000,10000,100.356258,64.016267,36.339992,3.363567,,
2007[Mn][nan]3[ASR]1,sample,2000,10000,105.993499,69.689572,36.303928,1.960719,,
2023[Co][dia]3[FSR]1,sample,2000,10000,121.311294,85.057298,36.253996,2.511151,,
2009[HoAg][nan]3[ASR]1,sample,2000,10000,79.354664,43.113566,36.241099,3.315242,,
2021[Cd][hcb]2[ASR]1,sample,2000,10000,130.359820,94.132412,36.227408,1.735497,,
2005[Mn][lvt]3[FSR]4,sample,2000,10000,108.140898,71.953082,36.187815,1.400242,,
2004[Cd][nan]3[FSR]1,sample,2000,10000,132.767265,96.612100,36.155165,1.938642,,
2017[CuEr][nan]3[ASR]1,sample,2000,10000,107.637841,71.758687,35.879154,4.586478,,
2014[Ni][nan]2[FSR]1,sample,2000,10000,119.868675,84.015007,35.853668,1.786738,,
2001[Cd][nan]3[ASR]1,sample,2000,10000,43.607623,7.795445,35.812179,3.231662,,
2009[Zn][srs]3[FSR]1,sample,2000,10000,140.146738,104.353753,35.792984,3.094289,,
2023[Mn][nan]2[ASR]1,sample,2000,10000,129.579147,93.811352,35.767795,2.699135,,
2017[DyCu][nan]3[ASR]1,sample,2000,10000,106.846000,71.098454,35.747546,1.537163,,
2017[Zn][pcu]3[ASR]19,sample,2000,10000,141.293293,105.587700,35.705592,5.467091,,
2019[Zn][tfw]3[ASR]1,sample,2000,10000,58.480602,22.820493,35.660109,2.590825,,
2018[Zn][sql]2[ASR]9,sample,2000,10000,109.783964,74.281287,35.502677,4.277151,,
2014[Ce][nan]3[ASR]1,sample,2000,10000,103.793382,68.444327,35.349055,1.073456,,
2014[Eu][nan]3[FSR]7,sample,2000,10000,120.554627,85.226004,35.328623,2.567953,,
2017[Co][sql]2[ASR]10,sample,2000,10000,119.919603,84.607029,35.312574,5.150060,,
2007[CuNd][stp]3[ASR]1,sample,2000,10000,125.299826,89.989273,35.310553,1.921341,,
2018[Tb][kgd]2[ION]1,sample,2000,10000,66.103264,30.859722,35.243542,4.481583,,
2020[Zn][hcb]2[ASR]5,sample,2000,10000,115.555383,80.365968,35.189414,1.669646,,
2016[Zn][ins]3[ASR]1,sample,2000,10000,136.143027,101.142620,35.000407,2.631943,,
2017[Eu][nan]3[ASR]9,sample,2000,10000,125.945249,91.000056,34.945194,0.612643,,
2007[Zn][nan]3[ASR]2,sample,2000,10000,141.995795,107.055307,34.940487,2.732222,,
2023[Sm][nan]3[ION]1,sample,2000,10000,46.144094,11.240789,34.903305,3.181588,,
2013[Cu][nan]3[FSR]3,sample,2000,10000,47.121040,12.375304,34.745735,3.376677,,
2021[Er][nan]3[FSR]1,sample,2000,10000,44.574051,9.829187,34.744863,4.062021,,
2022[Cd][nuc]3[ASR]1,sample,2000,10000,153.277005,118.622360,34.654645,4.116906,,
2013[Ni][hex]3[ASR]1,sample,2000,10000,122.672240,88.062315,34.609925,1.577711,,
2023[Eu][nan]2[ASR]3,sample,2000,10000,84.717192,50.234426,34.482766,4.388708,,
2022[CuCd][nan]2[ASR]1,sample,2000,10000,122.719708,88.269839,34.449869,1.203699,,
2005[ZnU][nan]3[FSR]1,sample,2000,10000,77.508906,43.398918,34.109988,1.936883,,
1998[Nd][sqc]3[ASR]1,sample,2000,10000,93.165278,59.113264,34.052014,1.656992,,
2016[Ga][nan]3[ASR]3,sample,2000,10000,226.087592,192.049590,34.038002,2.927136,,
2018[Dy][kgd]2[ION]1,sample,2000,10000,69.041929,35.143998,33.897931,5.472981,,
2018[Cd][pcu]3[ASR]2,sample,2000,10000,116.739824,82.848085,33.891739,4.141513,,
2012[Tb][hex]3[ASR]1,sample,2000,10000,77.534934,43.645056,33.889878,2.636448,,
2016[Cd][flu]3[ION]1,sample,2000,10000,54.849362,21.008606,33.840756,5.501685,,
2016[Mn][flu]3[ASR]1,sample,2000,10000,95.359072,61.558990,33.800082,1.423058,,
2017[Cd][sql]2[ASR]14,sample,2000,10000,125.161095,91.378871,33.782224,4.291661,,
2010[Cu][nan]3[ASR]15,sample,2000,10000,105.319879,71.632476,33.687403,2.191826,,
2009[LaAg][nan]3[ASR]1,sample,2000,10000,75.456312,41.826797,33.629515,2.758305,,
2016[Ga][nan]3[ASR]2,sample,2000,10000,227.390427,193.872560,33.517867,2.312134,,
2021[Ho][nan]3[FSR]1,sample,2000,10000,42.013023,8.651092,33.361931,4.382579,,
2018[Zn][sql]2[ASR]15,sample,2000,10000,67.660137,34.351957,33.308180,3.251407,,
2010[Y][rtl]3[ASR]1,sample,2000,10000,109.788260,76.512336,33.275923,2.250091,,
2008[Zn][pcu]3[ASR]4,sample,2000,10000,111.787237,78.517676,33.269561,0.784314,,
2010[CuLa][nan]3[ASR]1,sample,2000,10000,77.641900,44.403531,33.238369,1.535673,,
2016[La][sql]2[ASR]1,sample,2000,10000,117.401676,84.308778,33.092898,2.060066,,
2017[Co][afw]3[ASR]1,sample,2000,10000,78.119124,45.058436,33.060689,1.204433,,
2019[Cd][nan]2[ASR]1,sample,2000,10000,132.791483,99.764081,33.027402,1.669095,,
2003[V][sea]3[ASR]1,sample,2000,10000,38.044310,5.148987,32.895323,4.745730,,
2020[Zn][nan]3[ASR]68,sample,2000,10000,141.968630,109.260227,32.708403,1.706517,,
2017[Ag][hcb]2[ASR]16,sample,2000,10000,129.287946,96.640263,32.647683,2.326779,,
2017[Ag][hcb]2[ASR]14,sample,2000,10000,127.918760,95.401733,32.517027,1.990470,,
2017[Zn][nan]3[FSR]2,sample,2000,10000,111.547638,79.085828,32.461810,3.743136,,
2020[FeIn][rna]3[FSR]1,sample,2000,10000,90.763872,58.349240,32.414632,2.118232,,
1998[MoCu][nan]3[FSR]1,sample,2000,10000,77.583412,45.176646,32.406766,5.791130,,
2018[Cd][sql]2[ASR]4,sample,2000,10000,164.964449,132.566981,32.397468,2.610943,,
2016[Cu][nan]3[ASR]2,sample,2000,10000,111.724023,79.392278,32.331745,2.404897,,
2010[Cu][nan]3[ASR]28,sample,2000,10000,105.223887,73.026631,32.197256,2.668444,,
2019[Ag][sra]3[ION]2,sample,2000,10000,147.929176,115.808826,32.120350,2.413793,,
2009[Co][dia]3[ASR]1,sample,2000,10000,150.590437,118.518159,32.072278,0.957740,,
2023[Gd][nan]2[ASR]1,sample,2000,10000,85.682165,53.663978,32.018187,3.457233,,
2020[Y][nan]3[FSR]2,sample,2000,10000,38.498162,6.699606,31.798556,2.863451,,
2014[Cd][nan]3[FSR]16,sample,2000,10000,67.521005,35.747264,31.773741,2.797010,,
2008[ZnMn][nan]3[ASR]1,sample,2000,10000,80.731375,49.008168,31.723206,1.081649,,
2019[Co][pcu]3[ASR]4,sample,2000,10000,145.136305,113.421268,31.715037,2.394200,,
2013[Cu][cds]3[FSR]1,sample,2000,10000,74.063578,42.367869,31.695709,3.377511,,
2020[Zn][tfc]3[ASR]1,sample,2000,10000,74.168635,42.480401,31.688234,2.310319,,
2012[Zn][nan]3[FSR]26,sample,2000,10000,130.981809,99.340611,31.641197,1.899159,,
2019[Cd][hcb]2[ASR]4,sample,2000,10000,170.287132,138.755252,31.531880,1.873886,,
2010[Cd][nuc]3[ASR]6,sample,2000,10000,155.031481,123.513856,31.517625,2.406230,,
2010[Cu][nan]3[ASR]20,sample,2000,10000,105.836798,74.346002,31.490796,2.443143,,
2010[Cu][nan]3[ASR]25,sample,2000,10000,106.573983,75.170752,31.403231,1.644857,,
2013[Zn][nan]3[ASR]2,sample,2000,10000,131.821098,100.499996,31.321102,1.883420,,
2012[Sm][nan]3[FSR]4,sample,2000,10000,60.436458,29.186892,31.249567,1.414954,,
0000[Dy][sqc]3[ASR]1,sample,2000,10000,89.916335,58.740138,31.176197,3.405989,,
2014[U][nan]3[FSR]2,sample,2000,10000,50.093219,19.034495,31.058723,1.543177,,
2021[Zn][fsc]3[ASR]2,sample,2000,10000,85.878880,55.002056,30.876824,3.571221,,
2016[Cd][nan]3[ASR]25,sample,2000,10000,72.624087,41.755495,30.868592,2.738633,,
2007[AgGa][ths]3[ION]2,sample,2000,10000,116.651102,85.810043,30.841060,1.954886,,
2017[CoFe][nan]2[ASR]1,sample,2000,10000,80.133555,49.324671,30.808884,2.127171,,
2013[CdSi][bcu]3[ASR]1,sample,2000,10000,144.665204,113.907126,30.758077,2.312075,,
2017[Zn][pcu]3[ASR]10,sample,2000,10000,105.476127,74.824590,30.651537,2.183619,,
2008[Ni][ins]3[ASR]1,sample,2000,10000,116.323864,85.742687,30.581177,5.081994,,
2011[Co][nan]3[FSR]11,sample,2000,10000,91.768948,61.265977,30.502970,3.464004,,
2022[Eu][cco]3[ASR]1,sample,2000,10000,120.148313,89.694796,30.453517,1.339316,,
2015[Cd][nan]3[ASR]22,sample,2000,10000,67.212884,36.784222,30.428662,5.533058,,
2012[Cu][sra]3[ASR]2,sample,2000,10000,181.390751,150.981416,30.409335,2.891134,,
2010[Zn][jeb]3[FSR]1,sample,2000,10000,37.487311,7.157960,30.329351,2.337662,,
2017[Zn][hcb]2[ASR]4,sample,2000,10000,37.988827,7.667702,30.321125,4.137107,,
2015[Pr][nan]3[FSR]1,sample,2000,10000,40.094549,9.788396,30.306153,3.253487,,
2015[Co][bnn]3[ION]4,sample,2000,10000,107.272790,77.003580,30.269210,1.515278,,
2010[Cd][nuc]3[ASR]7,sample,2000,10000,154.464181,124.215571,30.248610,2.343301,,
2023[Tb][bey]2[FSR]1,sample,2000,10000,118.442210,88.201074,30.241136,1.357453,,
2010[Eu][rtl]3[FSR]1,sample,2000,10000,68.170782,38.050060,30.120722,2.128619,,
2015[Mg][nan]3[ASR]4,sample,2000,10000,119.751434,89.782697,29.968737,1.767258,,
2011[Zn][dmp]3[ASR]3,sample,2000,10000,115.892129,85.929149,29.962980,4.185964,,
2013[Zn][bbf]3[ASR]1,sample,2000,10000,88.662545,58.845311,29.817234,3.233987,,
2015[Mn][nan]3[ASR]9,sample,2000,10000,83.841474,54.024815,29.816659,0.984544,,
2020[Cu][pts]3[ASR]1,sample,2000,10000,169.806539,139.999361,29.807178,2.176776,,
2015[Cd][sql]2[ASR]2,sample,2000,10000,109.738384,79.934528,29.803856,2.906681,,
2013[Ni][dia]3[FSR]2,sample,2000,10000,137.360205,107.626304,29.733901,1.570817,,
2004[Mn][dia]3[ASR]4,sample,2000,10000,84.725299,54.995984,29.729315,1.687784,,
2008[UZn][nan]3[ION]1,sample,2000,10000,75.366171,45.699338,29.666832,1.757645,,
2020[Cu][nan]2[ASR]1,sample,2000,10000,93.159503,63.620534,29.538968,1.545601,,
2004[Mn][dia]3[ASR]2,sample,2000,10000,86.189793,56.757573,29.432220,1.798901,,
2020[Co][sql]2[ASR]4,sample,2000,10000,105.276661,75.887218,29.389443,1.914903,,
2007[Cd][dia]3[ASR]6,sample,2000,10000,127.291606,97.957196,29.334410,1.434110,,
2007[Mn][dia]3[ASR]1,sample,2000,10000,85.438329,56.124334,29.313995,1.236838,,
2024[Mn][pts]3[ASR]1,sample,2000,10000,110.102458,80.805318,29.297140,1.688886,,
2015[AgGd][nan]3[ASR]1,sample,2000,10000,80.279175,51.000309,29.278866,4.678676,,
0000[Co][nan]3[ASR]6,sample,2000,10000,86.498083,57.247548,29.250536,2.756214,,
2018[U][nan]3[FSR]1,sample,2000,10000,62.711895,33.471425,29.240470,1.740124,,
2013[Zn][nan]3[FSR]34,sample,2000,10000,112.088946,82.897899,29.191047,3.444361,,
2012[CoGd][nan]3[ASR]1,sample,2000,10000,106.026492,76.863296,29.163196,2.343462,,
2013[CoPr][nan]3[FSR]1,sample,2000,10000,80.690329,51.588716,29.101613,1.871474,,
2019[Cu][sql]2[ASR]9,sample,2000,10000,94.748137,65.740689,29.007448,2.652798,,
2018[Cu][sql]2[ASR]1,sample,2000,10000,104.203216,75.333672,28.869544,1.887541,,
2010[Cd][nuc]3[ASR]5,sample,2000,10000,154.874459,126.038170,28.836289,1.907478,,
2020[Al][nan]3[ASR]3,sample,2000,10000,166.831645,138.037351,28.794294,3.613495,,
2013[Zn][crb]3[ASR]5,sample,2000,10000,89.771458,61.007040,28.764418,1.635637,,
2023[Zn][nan]3[ASR]1,sample,2000,10000,135.471191,106.751581,28.719610,1.588357,,
2016[Co][sql]2[ASR]11,sample,2000,10000,137.643396,108.929579,28.713817,3.977115,,
2013[Co][pcu]3[ASR]3,sample,2000,10000,135.608333,106.908117,28.700216,1.875551,,
2008[Mn][fet]3[FSR]1,sample,2000,10000,121.598239,93.022395,28.575843,1.726519,,
2012[La][hex]3[FSR]1,sample,2000,10000,66.679731,38.176974,28.502757,3.150733,,
2023[Al][nan]3[ASR]1,sample,2000,10000,155.950680,127.468513,28.482166,0.987810,,
2019[Cd][sql]2[ASR]3,sample,2000,10000,57.866820,29.453977,28.412844,3.067956,,
2019[Sm][hcb]2[ION]1,sample,2000,10000,92.917358,64.541777,28.375580,1.416368,,
2012[Gd][nan]3[ASR]6,sample,2000,10000,81.062341,52.744152,28.318189,4.121450,,
2016[Co][sql]2[FSR]21,sample,2000,10000,138.453939,110.216873,28.237066,2.858251,,
2019[Co][pcu]3[ASR]5,sample,2000,10000,101.863288,73.641614,28.221674,3.682946,,
2006[Mn][dia]3[ASR]2,sample,2000,10000,85.381081,57.173421,28.207660,1.652077,,
2008[NiMo][nan]3[ASR]1,sample,2000,10000,79.570184,51.367117,28.203067,2.365930,,
2011[EuCo][nan]3[ION]1,sample,2000,10000,94.192263,66.037011,28.155253,1.979888,,
0000[Eu][hcb]2[ASR]1,sample,2000,10000,99.001858,70.884498,28.117359,3.777206,,
2007[EuCu][nan]3[ASR]1,sample,2000,10000,123.892494,95.797315,28.095179,1.536164,,
2018[Cu][nan]2[ASR]1,sample,2000,10000,157.053271,128.976945,28.076325,1.544301,,
2013[Ag][lvt]3[ASR]1,sample,2000,10000,114.574773,86.503381,28.071392,1.878431,,
2005[Co][nan]3[ASR]5,sample,2000,10000,132.606186,104.544152,28.062034,2.155219,,
2019[Ag][nan]2[ION]3,sample,2000,10000,121.792691,93.740274,28.052417,2.038109,,
2010[Cd][pts]3[ASR]1,sample,2000,10000,139.561676,111.525432,28.036245,0.941231,,
2015[Cd][nan]3[ASR]28,sample,2000,10000,106.199160,78.168960,28.030200,3.016835,,
2009[Cd][nuc]3[ASR]2,sample,2000,10000,153.075065,125.073593,28.001472,4.216914,,
2019[Zn][pts]3[ASR]3,sample,2000,10000,149.530571,121.620837,27.909734,3.780107,,
2006[Mn][dia]3[ASR]3,sample,2000,10000,85.185786,57.284544,27.901243,0.993620,,
2023[Mn][nan]2[FSR]1,sample,2000,10000,98.127288,70.229136,27.898152,2.580881,,
2022[Mn][kgd]2[FSR]1,sample,2000,10000,118.041591,90.151981,27.889610,1.460858,,
2015[Co][nan]3[ASR]2,sample,2000,10000,86.966504,59.150538,27.815966,1.122655,,
2014[Mg][nan]3[ASR]4,sample,2000,10000,119.662992,91.921982,27.741010,1.567595,,
2014[Gd][fsc]3[ASR]1,sample,2000,10000,97.239317,69.607758,27.631558,1.798978,,
2018[La][nan]3[FSR]1,sample,2000,10000,31.739019,4.152385,27.586635,3.647420,,
2012[Mn][pcu]3[ASR]4,sample,2000,10000,107.078881,79.608815,27.470066,2.574929,,
2019[Zn][nan]3[ASR]12,sample,2000,10000,83.049265,55.666483,27.382782,2.445898,,
2021[Zn][nan]3[ASR]22,sample,2000,10000,105.277906,77.987122,27.290784,2.931112,,
2008[Cd][nan]3[ASR]2,sample,2000,10000,90.553803,63.342301,27.211503,2.795808,,
1999[Mn][pcu]3[ASR]1,sample,2000,10000,129.393558,102.261927,27.131632,1.536902,,
2007[Cu][dia]3[ASR]2,sample,2000,10000,132.043080,104.995734,27.047346,3.613101,,
2011[Zn][pcu]3[ASR]16,sample,2000,10000,134.750785,107.811326,26.939459,1.365718,,
2012[Eu][nan]3[FSR]3,sample,2000,10000,61.310290,34.380475,26.929815,1.122836,,
2020[YMn][nan]3[FSR]1,sample,2000,10000,63.631627,36.747166,26.884461,3.111424,,
2007[Cu][nan]3[ASR]2,sample,2000,10000,106.873883,80.009550,26.864333,1.769084,,
2013[Zn][crb]3[ASR]4,sample,2000,10000,88.732216,62.086824,26.645392,1.339173,,
2015[In][nan]3[ION]1,sample,2000,10000,95.726401,69.103367,26.623034,1.995940,,
2010[Mn][pts]3[ASR]1,sample,2000,10000,140.496896,113.877848,26.619048,0.819281,,
2003[V][fsc]3[ASR]1,sample,2000,10000,101.871813,75.409419,26.462394,1.615255,,
2002[MoNi][nan]3[FSR]1,sample,2000,10000,99.457026,73.079507,26.377520,2.338389,,
2015[Cu][rob]3[ASR]2,sample,2000,10000,111.828284,85.509803,26.318482,2.486215,,
2015[Tb][nan]3[ASR]13,sample,2000,10000,107.887454,81.570936,26.316518,2.178308,,
2019[Yb][nan]2[ASR]2,sample,2000,10000,136.979758,110.700757,26.279001,1.838352,,
2014[Al][nan]3[ASR]5,sample,2000,10000,233.788014,207.525484,26.262530,2.487798,,
2019[Ni][nan]3[FSR]3,sample,2000,10000,91.440129,65.208100,26.232029,1.359258,,
2013[Zn][nan]3[FSR]5,sample,2000,10000,98.899243,72.709120,26.190124,1.937246,,
2013[La][nan]3[FSR]4,sample,2000,10000,103.526533,77.354150,26.172383,2.571209,,
2001[Zn][nan]3[ASR]1,sample,2000,10000,66.438309,40.287645,26.150664,2.056121,,
2016[Cd][bcu]3[ASR]1,sample,2000,10000,99.512174,73.388335,26.123839,5.364238,,
2004[La][nan]3[ASR]1,sample,2000,10000,78.925523,52.829556,26.095967,2.370170,,
2016[Gd][dia]3[ASR]1,sample,2000,10000,117.168680,91.092962,26.075719,2.289614,,
2020[Bi][sql]2[ION]1,sample,2000,10000,124.932070,98.972576,25.959494,2.022915,,
2003[Cu][rob]3[ASR]6,sample,2000,10000,88.468006,62.513883,25.954123,1.986979,,
2013[CdSi][flu]3[FSR]1,sample,2000,10000,82.748910,56.912411,25.836500,1.914210,,
2017[Ag][hcb]2[ASR]7,sample,2000,10000,113.045460,87.221722,25.823738,2.025383,,
2017[Cu][rob]3[ASR]3,sample,2000,10000,82.949887,57.131198,25.818690,1.158492,,
2011[Eu][flu]3[FSR]1,sample,2000,10000,96.308445,70.501965,25.806481,2.631092,,
2019[Eu][tcs]3[ASR]1,sample,2000,10000,112.506225,86.810704,25.695520,2.110579,,
2021[Tb][nan]3[ASR]3,sample,2000,10000,64.478074,38.819997,25.658078,2.985283,,
2018[Zn][hxl]2[FSR]1,sample,2000,10000,119.543866,93.946337,25.597530,3.673879,,
2020[Mn][nan]3[ASR]3,sample,2000,10000,80.660699,55.071113,25.589585,2.892922,,
2024[Cd][dia]3[ASR]1,sample,2000,10000,101.469251,75.906394,25.562857,1.630640,,
2013[Zr][nan]3[ASR]1,sample,2000,10000,55.296333,29.876192,25.420141,0.718972,,
2022[Zn][nan]3[ASR]13,sample,2000,10000,115.164940,89.871267,25.293672,1.000392,,
2009[Cd][gpu]3[ASR]1,sample,2000,10000,92.493951,67.204791,25.289160,2.639007,,
2008[Co][mog]3[ASR]1,sample,2000,10000,69.104789,43.869980,25.234809,5.839615,,
2024[Ni][fes]2[FSR]1,sample,2000,10000,82.236964,57.008419,25.228546,1.294099,,
2023[Co][sql]2[ASR]5,sample,2000,10000,62.252464,37.055089,25.197375,1.752673,,
